period,country,indicator,breakdown,unit,value,flags
desi_2022,LT,desi_2b2,total_pophh,pc_hh_all,33.310049,""
desi_2022,LU,desi_2b2,total_pophh,pc_hh_all,12.686126,""
desi_2022,LV,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2022,MT,desi_2b2,total_pophh,pc_hh_all,20,""
desi_2022,NL,desi_2b2,total_pophh,pc_hh_all,97.001941,""
desi_2022,PL,desi_2b2,total_pophh,pc_hh_all,34.248255,""
desi_2022,PT,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2022,RO,desi_2b2,total_pophh,pc_hh_all,24.870612,""
desi_2022,SE,desi_2b2,total_pophh,pc_hh_all,17.741466,""
desi_2022,SI,desi_2b2,total_pophh,pc_hh_all,36.592846,""
desi_2022,SK,desi_2b2,total_pophh,pc_hh_all,13.766558,""
desi_2022,EU,desi_2b2,total_pophh,pc_hh_all,65.776864,""
desi_2021,AT,desi_2b2,total_pophh,pc_hh_all,50.015093,""
desi_2021,BE,desi_2b2,total_pophh,pc_hh_all,4.429156,""
desi_2021,BG,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,CY,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,CZ,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,DE,desi_2b2,total_pophh,pc_hh_all,17.811646,""
desi_2021,DK,desi_2b2,total_pophh,pc_hh_all,80,""
desi_2021,EE,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,EL,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,ES,desi_2b2,total_pophh,pc_hh_all,12.516549,""
desi_2021,FI,desi_2b2,total_pophh,pc_hh_all,12.44134,""
desi_2021,FR,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,HR,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,HU,desi_2b2,total_pophh,pc_hh_all,7.335744,""
desi_2021,IE,desi_2b2,total_pophh,pc_hh_all,30.460387,""
desi_2021,IT,desi_2b2,total_pophh,pc_hh_all,8.113294,""
desi_2021,LT,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,LU,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,LV,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,MT,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,NL,desi_2b2,total_pophh,pc_hh_all,80,""
desi_2021,PL,desi_2b2,total_pophh,pc_hh_all,10.296394,""
desi_2021,PT,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,RO,desi_2b2,total_pophh,pc_hh_all,11.694652,""
desi_2021,SE,desi_2b2,total_pophh,pc_hh_all,13.587625,""
desi_2021,SI,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,SK,desi_2b2,total_pophh,pc_hh_all,0,""
desi_2021,EU,desi_2b2,total_pophh,pc_hh_all,13.928971,""
desi_2023,AT,desi_2b2,total_pophh,pc_hh_all,91.70501,""
desi_2023,BE,desi_2b2,total_pophh,pc_hh_all,29.628621,""
desi_2023,BG,desi_2b2,total_pophh,pc_hh_all,67.221499,""
desi_2023,CY,desi_2b2,total_pophh,pc_hh_all,100,""
desi_2023,CZ,desi_2b2,total_pophh,pc_hh_all,82.598058,""
desi_2023,DE,desi_2b2,total_pophh,pc_hh_all,93.186483,""
desi_2023,DK,desi_2b2,total_pophh,pc_hh_all,97.841651,""
desi_2023,EE,desi_2b2,total_pophh,pc_hh_all,43.303999,""
desi_2023,EL,desi_2b2,total_pophh,pc_hh_all,85.675492,""
desi_2023,ES,desi_2b2,total_pophh,pc_hh_all,82.296113,""
desi_2023,FI,desi_2b2,total_pophh,pc_hh_all,94.658953,""
desi_2023,FR,desi_2b2,total_pophh,pc_hh_all,88.83266,""
desi_2023,HR,desi_2b2,total_pophh,pc_hh_all,82.486534,""
desi_2023,HU,desi_2b2,total_pophh,pc_hh_all,57.899562,""
desi_2023,IE,desi_2b2,total_pophh,pc_hh_all,83.923447,""
desi_2023,IT,desi_2b2,total_pophh,pc_hh_all,99.719694,""
desi_2023,LT,desi_2b2,total_pophh,pc_hh_all,90.055982,""
desi_2023,LU,desi_2b2,total_pophh,pc_hh_all,93.21,""
desi_2023,LV,desi_2b2,total_pophh,pc_hh_all,42.001768,""
desi_2023,MT,desi_2b2,total_pophh,pc_hh_all,100,""
desi_2023,NL,desi_2b2,total_pophh,pc_hh_all,99.988753,""
desi_2023,PL,desi_2b2,total_pophh,pc_hh_all,63.432853,""
desi_2023,PT,desi_2b2,total_pophh,pc_hh_all,70.078588,""
desi_2023,RO,desi_2b2,total_pophh,pc_hh_all,26.753285,""
desi_2023,SE,desi_2b2,total_pophh,pc_hh_all,20.461918,""
desi_2023,SI,desi_2b2,total_pophh,pc_hh_all,63.919358,""
desi_2023,SK,desi_2b2,total_pophh,pc_hh_all,55.344136,""
desi_2023,EU,desi_2b2,total_pophh,pc_hh_all,81.186603,""
desi_2022,AT,desi_2b3,5g_pb,pc_spectrum_assigned,65.833333,""
desi_2022,BE,desi_2b3,5g_pb,pc_spectrum_assigned,3.333333,""
desi_2022,BG,desi_2b3,5g_pb,pc_spectrum_assigned,25,""
desi_2022,CY,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2022,CZ,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2022,DE,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2022,DK,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2022,EE,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2022,EL,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2022,ES,desi_2b3,5g_pb,pc_spectrum_assigned,65,""
desi_2022,FI,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2022,FR,desi_2b3,5g_pb,pc_spectrum_assigned,59.166667,""
desi_2022,HR,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2022,HU,desi_2b3,5g_pb,pc_spectrum_assigned,60.277778,""
desi_2022,IE,desi_2b3,5g_pb,pc_spectrum_assigned,29.166667,""
desi_2022,IT,desi_2b3,5g_pb,pc_spectrum_assigned,60,""
desi_2022,LT,desi_2b3,5g_pb,pc_spectrum_assigned,5.416667,""
desi_2022,LU,desi_2b3,5g_pb,pc_spectrum_assigned,60.833333,""
desi_2022,LV,desi_2b3,5g_pb,pc_spectrum_assigned,62.5,""
desi_2022,MT,desi_2b3,5g_pb,pc_spectrum_assigned,25,""
desi_2022,NL,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2022,PL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2022,PT,desi_2b3,5g_pb,pc_spectrum_assigned,61.111111,""
desi_2022,RO,desi_2b3,5g_pb,pc_spectrum_assigned,21.666667,""
desi_2022,SE,desi_2b3,5g_pb,pc_spectrum_assigned,80.555556,""
desi_2022,SI,desi_2b3,5g_pb,pc_spectrum_assigned,98.333333,""
desi_2022,SK,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2022,EU,desi_2b3,5g_pb,pc_spectrum_assigned,56.075103,""
desi_2021,AT,desi_2b3,5g_pb,pc_spectrum_assigned,65.833333,""
desi_2021,BE,desi_2b3,5g_pb,pc_spectrum_assigned,3.333333,""
desi_2021,BG,desi_2b3,5g_pb,pc_spectrum_assigned,25,""
desi_2021,CY,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2021,CZ,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2021,DE,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2021,DK,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2021,EE,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2021,EL,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2021,ES,desi_2b3,5g_pb,pc_spectrum_assigned,65,""
desi_2021,FI,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2021,FR,desi_2b3,5g_pb,pc_spectrum_assigned,59.166667,""
desi_2021,HR,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2021,HU,desi_2b3,5g_pb,pc_spectrum_assigned,60.277778,""
desi_2021,IE,desi_2b3,5g_pb,pc_spectrum_assigned,29.166667,""
desi_2021,IT,desi_2b3,5g_pb,pc_spectrum_assigned,60,""
desi_2021,LT,desi_2b3,5g_pb,pc_spectrum_assigned,5.416667,""
desi_2021,LU,desi_2b3,5g_pb,pc_spectrum_assigned,60.833333,""
desi_2021,LV,desi_2b3,5g_pb,pc_spectrum_assigned,29.166667,""
desi_2021,MT,desi_2b3,5g_pb,pc_spectrum_assigned,16.666667,""
desi_2021,NL,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2021,PL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2021,PT,desi_2b3,5g_pb,pc_spectrum_assigned,8.333333,""
desi_2021,RO,desi_2b3,5g_pb,pc_spectrum_assigned,21.25,""
desi_2021,SE,desi_2b3,5g_pb,pc_spectrum_assigned,48.888889,""
desi_2021,SI,desi_2b3,5g_pb,pc_spectrum_assigned,98.333333,""
desi_2021,SK,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2021,EU,desi_2b3,5g_pb,pc_spectrum_assigned,51.419753,""
desi_2020,AT,desi_2b3,5g_pb,pc_spectrum_assigned,32.5,""
desi_2020,BE,desi_2b3,5g_pb,pc_spectrum_assigned,3.333333,""
desi_2020,BG,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,CY,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,CZ,desi_2b3,5g_pb,pc_spectrum_assigned,16.666667,""
desi_2020,DE,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2020,DK,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2020,EE,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,EL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,ES,desi_2b3,5g_pb,pc_spectrum_assigned,30,""
desi_2020,FI,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2020,FR,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2020,HR,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,HU,desi_2b3,5g_pb,pc_spectrum_assigned,60.277778,""
desi_2020,IE,desi_2b3,5g_pb,pc_spectrum_assigned,29.166667,""
desi_2020,IT,desi_2b3,5g_pb,pc_spectrum_assigned,60,""
desi_2020,LT,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,LU,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,LV,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2020,MT,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,NL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,PL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,PT,desi_2b3,5g_pb,pc_spectrum_assigned,8.333333,""
desi_2020,RO,desi_2b3,5g_pb,pc_spectrum_assigned,21.25,""
desi_2020,SE,desi_2b3,5g_pb,pc_spectrum_assigned,22.222222,""
desi_2020,SI,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2020,SK,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2020,EU,desi_2b3,5g_pb,pc_spectrum_assigned,20.416667,""
desi_2019,AT,desi_2b3,5g_pb,pc_spectrum_assigned,32.5,""
desi_2019,BE,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,BG,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,CY,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,CZ,desi_2b3,5g_pb,pc_spectrum_assigned,16.666667,""
desi_2019,DE,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2019,DK,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2019,EE,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,EL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,ES,desi_2b3,5g_pb,pc_spectrum_assigned,30,""
desi_2019,FI,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2019,FR,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2019,HR,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,HU,desi_2b3,5g_pb,pc_spectrum_assigned,7.5,""
desi_2019,IE,desi_2b3,5g_pb,pc_spectrum_assigned,29.166667,""
desi_2019,IT,desi_2b3,5g_pb,pc_spectrum_assigned,60,""
desi_2019,LT,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,LU,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,LV,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2019,MT,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,NL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,PL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,PT,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,RO,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,SE,desi_2b3,5g_pb,pc_spectrum_assigned,22.222222,""
desi_2019,SI,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,SK,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2019,EU,desi_2b3,5g_pb,pc_spectrum_assigned,14.773663,""
desi_2023,AT,desi_2b3,5g_pb,pc_spectrum_assigned,65.833333,""
desi_2023,BE,desi_2b3,5g_pb,pc_spectrum_assigned,65.833333,""
desi_2023,BG,desi_2b3,5g_pb,pc_spectrum_assigned,63.333333,""
desi_2023,CY,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2023,CZ,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2023,DE,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2023,DK,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2023,EE,desi_2b3,5g_pb,pc_spectrum_assigned,65.833333,""
desi_2023,EL,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2023,ES,desi_2b3,5g_pb,pc_spectrum_assigned,98.333333,""
desi_2023,FI,desi_2b3,5g_pb,pc_spectrum_assigned,99.166667,""
desi_2023,FR,desi_2b3,5g_pb,pc_spectrum_assigned,59.166667,""
desi_2023,HR,desi_2b3,5g_pb,pc_spectrum_assigned,100,""
desi_2023,HU,desi_2b3,5g_pb,pc_spectrum_assigned,60.277778,""
desi_2023,IE,desi_2b3,5g_pb,pc_spectrum_assigned,62.5,""
desi_2023,IT,desi_2b3,5g_pb,pc_spectrum_assigned,93.333333,""
desi_2023,LT,desi_2b3,5g_pb,pc_spectrum_assigned,47.222222,""
desi_2023,LU,desi_2b3,5g_pb,pc_spectrum_assigned,60.833333,""
desi_2023,LV,desi_2b3,5g_pb,pc_spectrum_assigned,62.5,""
desi_2023,MT,desi_2b3,5g_pb,pc_spectrum_assigned,25,""
desi_2023,NL,desi_2b3,5g_pb,pc_spectrum_assigned,33.333333,""
desi_2023,PL,desi_2b3,5g_pb,pc_spectrum_assigned,0,""
desi_2023,PT,desi_2b3,5g_pb,pc_spectrum_assigned,61.111111,""
desi_2023,RO,desi_2b3,5g_pb,pc_spectrum_assigned,38.333333,""
desi_2023,SE,desi_2b3,5g_pb,pc_spectrum_assigned,83.888889,""
desi_2023,SI,desi_2b3,5g_pb,pc_spectrum_assigned,98.333333,""
desi_2023,SK,desi_2b3,5g_pb,pc_spectrum_assigned,66.666667,""
desi_2023,EU,desi_2b3,5g_pb,pc_spectrum_assigned,68.240741,""
desi_2023,AT,desi_2a3,hh_deg3,pc_hh_all,27.443063,""
desi_2023,BE,desi_2a3,hh_deg3,pc_hh_all,62.215419,""
desi_2023,BG,desi_2a3,hh_deg3,pc_hh_all,66.567452,""
desi_2023,CY,desi_2a3,hh_deg3,pc_hh_all,35.03,""
desi_2023,CZ,desi_2a3,hh_deg3,pc_hh_all,8.168853,""
desi_2023,DE,desi_2a3,hh_deg3,pc_hh_all,30.12,""
desi_2023,DK,desi_2a3,hh_deg3,pc_hh_all,88.007271,""
desi_2023,EE,desi_2a3,hh_deg3,pc_hh_all,33.933937,""
desi_2023,EL,desi_2a3,hh_deg3,pc_hh_all,0,""
desi_2023,ES,desi_2a3,hh_deg3,pc_hh_all,75.980113,""
desi_2023,FI,desi_2a3,hh_deg3,pc_hh_all,25.365525,""
desi_2023,FR,desi_2a3,hh_deg3,pc_hh_all,45.678748,""
desi_2023,HR,desi_2a3,hh_deg3,pc_hh_all,19.19929,""
desi_2023,HU,desi_2a3,hh_deg3,pc_hh_all,59.05134,""
desi_2023,IE,desi_2a3,hh_deg3,pc_hh_all,57.226629,""
desi_2023,IT,desi_2a3,hh_deg3,pc_hh_all,26.026122,""
desi_2023,LT,desi_2a3,hh_deg3,pc_hh_all,39.452592,""
desi_2023,LU,desi_2a3,hh_deg3,pc_hh_all,79.1,""
desi_2023,LV,desi_2a3,hh_deg3,pc_hh_all,79.953837,""
desi_2023,MT,desi_2a3,hh_deg3,pc_hh_all,100,""
desi_2023,NL,desi_2a3,hh_deg3,pc_hh_all,91.656129,""
desi_2023,PL,desi_2a3,hh_deg3,pc_hh_all,32.839799,""
desi_2023,PT,desi_2a3,hh_deg3,pc_hh_all,68.834575,""
desi_2023,RO,desi_2a3,hh_deg3,pc_hh_all,90.068663,""
desi_2023,SE,desi_2a3,hh_deg3,pc_hh_all,61.412887,""
desi_2023,SI,desi_2a3,hh_deg3,pc_hh_all,50.990605,""
desi_2023,SK,desi_2a3,hh_deg3,pc_hh_all,32.28524,""
desi_2023,EU,desi_2a3,hh_deg3,pc_hh_all,45.080535,""
desi_2023,AT,desi_2a4,hh_deg3,pc_hh_all,22.588521,""
desi_2023,BE,desi_2a4,hh_deg3,pc_hh_all,1.322536,""
desi_2023,BG,desi_2a4,hh_deg3,pc_hh_all,66.567452,""
desi_2023,CY,desi_2a4,hh_deg3,pc_hh_all,35.03,""
desi_2023,CZ,desi_2a4,hh_deg3,pc_hh_all,8.149656,""
desi_2023,DE,desi_2a4,hh_deg3,pc_hh_all,16.934618,""
desi_2023,DK,desi_2a4,hh_deg3,pc_hh_all,87.021322,""
desi_2023,EE,desi_2a4,hh_deg3,pc_hh_all,33.933937,""
desi_2023,EL,desi_2a4,hh_deg3,pc_hh_all,0,""
desi_2023,ES,desi_2a4,hh_deg3,pc_hh_all,73.90684,""
desi_2023,FI,desi_2a4,hh_deg3,pc_hh_all,25.365525,""
desi_2023,FR,desi_2a4,hh_deg3,pc_hh_all,45.678748,""
desi_2023,HR,desi_2a4,hh_deg3,pc_hh_all,13.706418,""
desi_2023,HU,desi_2a4,hh_deg3,pc_hh_all,52.425761,""
desi_2023,IE,desi_2a4,hh_deg3,pc_hh_all,54.333439,""
desi_2023,IT,desi_2a4,hh_deg3,pc_hh_all,26.026122,""
desi_2023,LT,desi_2a4,hh_deg3,pc_hh_all,39.452592,""
desi_2023,LU,desi_2a4,hh_deg3,pc_hh_all,58.239687,""
desi_2023,LV,desi_2a4,hh_deg3,pc_hh_all,79.953837,""
desi_2023,MT,desi_2a4,hh_deg3,pc_hh_all,0,""
desi_2023,NL,desi_2a4,hh_deg3,pc_hh_all,74.009521,""
desi_2023,PL,desi_2a4,hh_deg3,pc_hh_all,32.087663,""
desi_2023,PT,desi_2a4,hh_deg3,pc_hh_all,65.06862,""
desi_2023,RO,desi_2a4,hh_deg3,pc_hh_all,90.068663,""
desi_2023,SE,desi_2a4,hh_deg3,pc_hh_all,61.412887,""
desi_2023,SI,desi_2a4,hh_deg3,pc_hh_all,50.990605,""
desi_2023,SK,desi_2a4,hh_deg3,pc_hh_all,31.223737,""
desi_2023,EU,desi_2a4,hh_deg3,pc_hh_all,41.380888,""
desi_2023,AT,desi_2b2,hh_deg3,pc_hh_all,68.876805,""
desi_2023,BE,desi_2b2,hh_deg3,pc_hh_all,21.224227,""
desi_2023,BG,desi_2b2,hh_deg3,pc_hh_all,18.39754,""
desi_2023,CY,desi_2b2,hh_deg3,pc_hh_all,100,""
desi_2023,CZ,desi_2b2,hh_deg3,pc_hh_all,78.012603,""
desi_2023,DE,desi_2b2,hh_deg3,pc_hh_all,74.793088,""
desi_2023,DK,desi_2b2,hh_deg3,pc_hh_all,99.153177,""
desi_2023,EE,desi_2b2,hh_deg3,pc_hh_all,32.488243,""
desi_2023,EL,desi_2b2,hh_deg3,pc_hh_all,57.830402,""
desi_2023,ES,desi_2b2,hh_deg3,pc_hh_all,48.298367,""
desi_2023,FI,desi_2b2,hh_deg3,pc_hh_all,77.59568,""
desi_2023,FR,desi_2b2,hh_deg3,pc_hh_all,73.529227,""
desi_2023,HR,desi_2b2,hh_deg3,pc_hh_all,73.501103,""
desi_2023,HU,desi_2b2,hh_deg3,pc_hh_all,33.764001,""
desi_2023,IE,desi_2b2,hh_deg3,pc_hh_all,58.316751,""
desi_2023,IT,desi_2b2,hh_deg3,pc_hh_all,99.813435,""
desi_2023,LT,desi_2b2,hh_deg3,pc_hh_all,75.604107,""
desi_2023,LU,desi_2b2,hh_deg3,pc_hh_all,46.744514,""
desi_2023,LV,desi_2b2,hh_deg3,pc_hh_all,0,""
desi_2023,MT,desi_2b2,hh_deg3,pc_hh_all,100,""
desi_2023,NL,desi_2b2,hh_deg3,pc_hh_all,100,""
desi_2023,PL,desi_2b2,hh_deg3,pc_hh_all,2.801862,""
desi_2023,PT,desi_2b2,hh_deg3,pc_hh_all,20.79788,""
desi_2023,RO,desi_2b2,hh_deg3,pc_hh_all,2.945568,""
desi_2023,SE,desi_2b2,hh_deg3,pc_hh_all,0.485233,""
desi_2023,SI,desi_2b2,hh_deg3,pc_hh_all,14.135967,""
desi_2023,SK,desi_2b2,hh_deg3,pc_hh_all,39.259287,""
desi_2023,EU,desi_2b2,hh_deg3,pc_hh_all,51.45063,""
